"","County","Date","cum_deaths","cum_cases","daily_deaths","daily_cases"
"77083","Stanly",2020-08-13,31,1210,0,20
"77084","Stanly",2020-08-14,31,1231,0,21
"77085","Stanly",2020-08-15,31,1240,0,9
"77086","Stanly",2020-08-16,31,1255,0,15
"77087","Stanly",2020-08-17,31,1268,0,13
"77088","Stanly",2020-08-18,31,1280,0,12
"77089","Stanly",2020-08-19,31,1311,0,31
"77090","Stanly",2020-08-20,31,1349,0,38
"77091","Stanly",2020-08-21,31,1366,0,17
"77092","Stanly",2020-08-22,31,1376,0,10
"77093","Stanly",2020-08-23,31,1383,0,7
"77094","Stanly",2020-08-24,31,1398,0,15
"77095","Stanly",2020-08-25,31,1410,0,12
"77096","Stanly",2020-08-26,31,1434,0,24
"77097","Stanly",2020-08-27,31,1454,0,20
"77098","Stanly",2020-08-28,31,1463,0,9
"77099","Stanly",2020-08-29,31,1498,0,35
"77100","Stanly",2020-08-30,31,1508,0,10
"77101","Stanly",2020-08-31,31,1526,0,18
"77102","Stanly",2020-09-01,31,1531,0,5
"77103","Stanly",2020-09-02,31,1569,0,38
"77104","Stanly",2020-09-03,31,1610,0,41
"77105","Stanly",2020-09-04,31,1618,0,8
"77106","Stanly",2020-09-05,53,1624,22,6
"77107","Stanly",2020-09-06,53,1633,0,9
"77108","Stanly",2020-09-07,53,1637,0,4
"77109","Stanly",2020-09-09,52,1652,0,8
"77110","Stanly",2020-09-10,52,1680,0,28
"77111","Stanly",2020-09-11,52,1716,0,36
"77112","Stanly",2020-09-12,52,1722,0,6
"77113","Stanly",2020-09-13,52,1729,0,7
"77114","Stanly",2020-09-14,52,1742,0,13
"77115","Stanly",2020-09-15,52,1756,0,14
"77116","Stanly",2020-09-16,53,1767,1,11
"77117","Stanly",2020-09-18,56,1805,4,20
"77118","Stanly",2020-09-19,56,1821,0,16
"77119","Stanly",2020-09-20,56,1836,0,15
"77120","Stanly",2020-09-21,56,1847,0,11
"77121","Stanly",2020-09-22,56,1855,0,8
"77122","Stanly",2020-09-23,56,1878,0,23
"77123","Stanly",2020-09-24,56,1935,0,57
"77124","Stanly",2020-09-25,56,1951,0,16
"77125","Stanly",2020-09-26,56,1967,0,16
"77126","Stanly",2020-09-27,56,1978,0,11
"77127","Stanly",2020-09-28,56,1996,0,18
"77128","Stanly",2020-09-29,56,2003,0,7
"77129","Stanly",2020-09-30,56,2014,0,11
"77130","Stanly",2020-10-01,56,2033,0,19
"77131","Stanly",2020-10-02,56,2049,0,16
"77132","Stanly",2020-10-03,56,2081,0,32
"77133","Stanly",2020-10-04,56,2085,0,4
"77134","Stanly",2020-10-05,56,2117,0,32
"77135","Stanly",2020-10-06,56,2128,0,11
"77136","Stanly",2020-10-07,56,2146,0,18
"77137","Stanly",2020-10-08,56,2171,0,25
"77138","Stanly",2020-10-09,56,2187,0,16
"77139","Stanly",2020-10-10,57,2219,1,32
"77140","Stanly",2020-10-11,57,2237,0,18
"77141","Stanly",2020-10-12,57,2260,0,23
"77142","Stanly",2020-10-13,57,2280,0,20
"77143","Stanly",2020-10-14,57,2298,0,18
"77144","Stanly",2020-10-15,57,2312,0,14
"77145","Stanly",2020-10-16,57,2328,0,16
"77146","Stanly",2020-10-17,57,2341,0,13
"77147","Stanly",2020-10-18,57,2358,0,17
"77148","Stanly",2020-10-19,57,2370,0,12
"77149","Stanly",2020-10-20,57,2370,0,0
"77150","Stanly",2020-10-21,57,2374,0,4
"77151","Stanly",2020-10-22,60,2377,3,3
"77152","Stanly",2020-10-23,60,2386,0,9
"77153","Stanly",2020-10-24,60,2396,0,10
"77154","Stanly",2020-10-25,60,2403,0,7
"77155","Stanly",2020-10-26,60,2414,0,11
"77156","Stanly",2020-10-27,60,2431,0,17
"77157","Stanly",2020-10-28,62,2438,2,7
"77158","Stanly",2020-10-29,63,2446,1,8
"77159","Stanly",2020-10-30,73,2447,10,1
"77160","Stanly",2020-10-31,73,2455,0,8
"77161","Stanly",2020-11-01,73,2468,0,13
"77162","Stanly",2020-11-02,73,2482,0,14
"77163","Stanly",2020-11-03,74,2488,1,6
"77164","Stanly",2020-11-04,74,2499,0,11
"77165","Stanly",2020-11-05,74,2523,0,24
"77166","Stanly",2020-11-06,74,2533,0,10
"77167","Stanly",2020-11-07,74,2551,0,18
"77168","Stanly",2020-11-08,74,2554,0,3
"77169","Stanly",2020-11-09,74,2560,0,6
"77170","Stanly",2020-11-10,74,2576,0,16
"77171","Stanly",2020-11-11,74,2598,0,22
"77172","Stanly",2020-11-12,74,2614,0,16
"77173","Stanly",2020-11-13,74,2631,0,17
"77174","Stanly",2020-11-14,78,2662,4,31
"77175","Stanly",2020-11-15,78,2682,0,20
"77176","Stanly",2020-11-16,78,2687,0,5
"77177","Stanly",2020-11-17,78,2715,0,28
"77178","Stanly",2020-11-18,78,2734,0,19
"77179","Stanly",2020-11-19,78,2754,0,20
"77180","Stanly",2020-11-20,78,2764,0,10
"77181","Stanly",2020-11-21,78,2776,0,12
"77182","Stanly",2020-11-22,78,2816,0,40
"77183","Stanly",2020-11-23,78,2832,0,16
"77184","Stanly",2020-11-24,78,2857,0,25
"77185","Stanly",2020-11-25,78,2879,0,22
"77186","Stanly",2020-11-26,78,2879,0,0
"77187","Stanly",2020-11-27,78,2921,0,42
"77188","Stanly",2020-11-28,78,2945,0,24
"77189","Stanly",2020-11-29,78,2968,0,23
"77190","Stanly",2020-11-30,78,2992,0,24
"77191","Stanly",2020-12-01,78,3013,0,21
"77192","Stanly",2020-12-02,78,3046,0,33
"77193","Stanly",2020-12-03,78,3104,0,58
"77194","Stanly",2020-12-04,78,3128,0,24
"77195","Stanly",2020-12-05,78,3162,0,34
"77196","Stanly",2020-12-06,78,3213,0,51
"77197","Stanly",2020-12-07,78,3241,0,28
"77198","Stanly",2020-12-08,78,3279,0,38
"77199","Stanly",2020-12-09,78,3348,0,69
"77200","Stanly",2020-12-10,78,3371,0,23
"77201","Stanly",2020-12-11,78,3436,0,65
"77202","Stanly",2020-12-12,78,3470,0,34
"77203","Stanly",2020-12-13,78,3520,0,50
"77204","Stanly",2020-12-14,78,3566,0,46
"77205","Stanly",2020-12-15,78,3590,0,24
"77206","Stanly",2020-12-16,78,3635,0,45
"77207","Stanly",2020-12-17,78,3689,0,54
"77208","Stanly",2020-12-18,78,3738,0,49
"77209","Stanly",2020-12-19,78,3783,0,45
"77210","Stanly",2020-12-20,78,3819,0,36
"77211","Stanly",2020-12-21,78,3858,0,39
"77212","Stanly",2020-12-22,78,3896,0,38
"77213","Stanly",2020-12-23,78,3954,0,58
"77214","Stanly",2020-12-24,78,3954,0,0
"77215","Stanly",2020-12-25,78,3954,0,0
"77216","Stanly",2020-12-26,78,4117,0,163
"77217","Stanly",2020-12-27,78,4135,0,18
"77218","Stanly",2020-12-28,78,4161,0,26
"77219","Stanly",2020-12-29,78,4190,0,29
"77220","Stanly",2020-12-30,78,4287,0,97
"77221","Stanly",2020-12-31,78,4331,0,44
"77222","Stanly",2021-01-01,78,4331,0,0
"77223","Stanly",2021-01-02,78,4460,0,129
"77224","Stanly",2021-01-03,78,4529,0,69
"77225","Stanly",2021-01-04,78,4607,0,78
"77226","Stanly",2021-01-05,78,4647,0,40
"77227","Stanly",2021-01-06,78,4696,0,49
"77228","Stanly",2021-01-07,84,4777,6,81
"77229","Stanly",2021-01-08,92,4850,8,73
"77230","Stanly",2021-01-09,92,4937,0,87
"77231","Stanly",2021-01-10,92,5029,0,92
"77232","Stanly",2021-01-11,92,5078,0,49
"77233","Stanly",2021-01-12,92,5114,0,36
"77234","Stanly",2021-01-13,92,5147,0,33
"77235","Stanly",2021-01-14,92,5226,0,79
"77236","Stanly",2021-01-15,92,5295,0,69
"77237","Stanly",2021-01-16,92,5373,0,78
"77238","Stanly",2021-01-17,92,5406,0,33
"77239","Stanly",2021-01-18,92,5406,0,0
"77240","Stanly",2021-01-19,92,5470,0,64
"77241","Stanly",2021-01-20,92,5562,0,92
"77242","Stanly",2021-01-21,92,5602,0,40
"77243","Stanly",2021-01-22,92,5668,0,66
"77244","Stanly",2021-01-23,92,5713,0,45
"77245","Stanly",2021-01-24,92,5738,0,25
"77246","Stanly",2021-01-25,92,5770,0,32
"77247","Stanly",2021-01-26,92,5812,0,42
"77248","Stanly",2021-01-27,92,5840,0,28
"77249","Stanly",2021-01-28,92,5867,0,27
"77250","Stanly",2021-01-29,92,5918,0,51
"77251","Stanly",2021-01-30,92,5918,0,0
"77252","Stanly",2021-01-31,93,5985,1,67
"77253","Stanly",2021-02-01,93,6024,0,39
"77254","Stanly",2021-02-02,96,6055,3,31
"77255","Stanly",2021-02-03,96,6098,0,43
"77256","Stanly",2021-02-04,100,6136,4,38
"77257","Stanly",2021-02-05,100,6176,0,40
"77258","Stanly",2021-02-06,102,6207,2,31
"77259","Stanly",2021-02-07,103,6237,1,30
"77260","Stanly",2021-02-08,103,6265,0,28
"77261","Stanly",2021-02-09,103,6287,0,22
"77262","Stanly",2021-02-10,103,6310,0,23
"77263","Stanly",2021-02-11,103,6347,0,37
"77264","Stanly",2021-02-12,103,6375,0,28
"77265","Stanly",2021-02-13,103,6401,0,26
"77266","Stanly",2021-02-14,103,6424,0,23
"77267","Stanly",2021-02-15,103,6452,0,28
"77268","Stanly",2021-02-16,104,6472,1,20
"77269","Stanly",2021-02-17,104,6500,0,28
"77270","Stanly",2021-02-18,105,6534,1,34
"77271","Stanly",2021-02-19,105,6568,0,34
"77272","Stanly",2021-02-20,111,6613,6,45
"77273","Stanly",2021-02-21,111,6652,0,39
"77274","Stanly",2021-02-22,111,6668,0,16
"77275","Stanly",2021-02-23,111,6686,0,18
"77276","Stanly",2021-02-24,111,6719,0,33
"77277","Stanly",2021-02-25,111,6759,0,40
"77278","Stanly",2021-02-26,111,6782,0,23
"77279","Stanly",2021-02-27,111,6795,0,13
"77280","Stanly",2021-02-28,111,6795,0,0
"77281","Stanly",2021-03-01,111,6832,0,37
"77282","Stanly",2021-03-02,111,6849,0,17
"77283","Stanly",2021-03-03,111,6868,0,19
"77284","Stanly",2021-03-04,111,6888,0,20
"77285","Stanly",2021-03-05,111,6904,0,16
"77286","Stanly",2021-03-06,111,6917,0,13
"77287","Stanly",2021-03-07,111,6917,0,0
"77288","Stanly",2021-03-08,111,6936,0,19
"77289","Stanly",2021-03-09,111,6947,0,11
"77290","Stanly",2021-03-10,111,6964,0,17
"77291","Stanly",2021-03-11,111,6992,0,28
"77292","Stanly",2021-03-12,111,7007,0,15
"77293","Stanly",2021-03-13,112,7011,1,4
"77294","Stanly",2021-03-14,112,7011,0,0
"77295","Stanly",2021-03-15,112,7052,0,41
"77296","Stanly",2021-03-17,112,7087,1,15
"77297","Stanly",2021-03-18,112,7101,0,14
"77298","Stanly",2021-03-19,112,7112,0,11
"77299","Stanly",2021-03-20,112,7133,0,21
"77300","Stanly",2021-03-21,112,7133,0,0
"77301","Stanly",2021-03-22,112,7159,0,26
"77302","Stanly",2021-03-23,112,7167,0,8
"77303","Stanly",2021-03-24,112,7182,0,15
"77304","Stanly",2021-03-25,112,7200,0,18
"77305","Stanly",2021-03-26,112,7220,0,20
"77306","Stanly",2021-03-27,112,7220,0,0
"77307","Stanly",2021-03-28,112,7220,0,0
"77308","Stanly",2021-03-29,112,7269,0,49
"77309","Stanly",2021-03-30,112,7279,0,10
"77310","Stanly",2021-03-31,112,7293,0,14
"77311","Stanly",2021-04-01,112,7312,0,19
"77312","Stanly",2021-04-02,112,7312,0,0
"77313","Stanly",2021-04-03,112,7312,0,0
"77314","Stanly",2021-04-04,112,7312,0,0
"77315","Stanly",2021-04-05,112,7354,0,42
"77316","Stanly",2021-04-06,112,7358,0,4
"77317","Stanly",2021-04-07,112,7363,0,5
"77318","Stanly",2021-04-08,112,7377,0,14
"77319","Stanly",2021-04-09,112,7391,0,14
"77320","Stanly",2021-04-10,112,7391,0,0
"77321","Stanly",2021-04-11,112,7391,0,0
"77322","Stanly",2021-04-12,112,7440,0,49
"77323","Stanly",2021-04-13,112,7451,0,11
"77324","Stanly",2021-04-14,112,7470,0,19
"77325","Stanly",2021-04-15,112,7495,0,25
"77326","Stanly",2021-04-16,112,7514,0,19
"77327","Stanly",2021-04-17,112,7514,0,0
"77328","Stanly",2021-04-18,112,7514,0,0
"77329","Stanly",2021-04-19,112,7572,0,58
"77330","Stanly",2021-04-20,112,7578,0,6
"77331","Stanly",2021-04-21,118,7584,6,6
"77332","Stanly",2021-04-22,131,7607,13,23
"77333","Stanly",2021-04-23,131,7627,0,20
"77334","Stanly",2021-04-24,131,7627,0,0
"77335","Stanly",2021-04-25,131,7627,0,0
"77336","Stanly",2021-04-26,131,7652,0,25
"77337","Stanly",2021-04-27,131,7663,0,11
"77338","Stanly",2021-04-28,131,7669,0,6
"77339","Stanly",2021-04-29,131,7686,0,17
"77340","Stanly",2021-04-30,131,7701,0,15
"77341","Stanly",2021-05-01,131,7701,0,0
"77342","Stanly",2021-05-02,131,7701,0,0
"77343","Stanly",2021-05-03,131,7731,0,30
"77344","Stanly",2021-05-04,131,7741,0,10
"77345","Stanly",2021-05-05,131,7752,0,11
"77346","Stanly",2021-05-06,131,7756,0,4
"77347","Stanly",2021-05-07,132,7768,1,12
"77348","Stanly",2021-05-08,132,7768,0,0
"77349","Stanly",2021-05-09,132,7768,0,0
"77350","Stanly",2021-05-10,132,7802,0,34
"77351","Stanly",2021-05-11,132,7804,0,2
"77352","Stanly",2021-05-12,132,7809,0,5
"77353","Stanly",2021-05-13,132,7814,0,5
"77354","Stanly",2021-05-14,132,7823,0,9
"77355","Stanly",2021-05-15,132,7823,0,0
"77356","Stanly",2021-05-16,132,7823,0,0
"77357","Stanly",2021-05-17,132,7844,0,21
"77358","Stanly",2021-05-18,132,7849,0,5
"77359","Stanly",2021-05-19,134,7854,2,5
"77360","Stanly",2021-05-20,134,7866,0,12
"77361","Stanly",2021-05-21,134,7872,0,6
"77362","Stanly",2021-05-22,134,7872,0,0
"77363","Stanly",2021-05-23,134,7872,0,0
"77364","Stanly",2021-05-24,134,7886,0,14
"77365","Stanly",2021-05-25,134,7889,0,3
"77366","Stanly",2021-05-26,134,7891,0,2
"77367","Stanly",2021-05-27,134,7894,0,3
"77368","Stanly",2021-05-28,134,7896,0,2
"77369","Stanly",2021-05-29,134,7896,0,0
"77370","Stanly",2021-05-30,134,7896,0,0
"77371","Stanly",2021-05-31,134,7896,0,0
"77372","Stanly",2021-06-01,134,7914,0,18
"77373","Stanly",2021-06-02,134,7916,0,2
"77374","Stanly",2021-06-03,134,7918,0,2
"77375","Stanly",2021-06-04,134,7920,0,2
"77376","Stanly",2021-06-05,134,7920,0,0
"77377","Stanly",2021-06-06,134,7920,0,0
"77378","Stanly",2021-06-07,137,7924,3,4
"77379","Stanly",2021-06-08,137,7926,0,2
"77380","Stanly",2021-06-09,137,7927,0,1
"77381","Stanly",2021-06-10,137,7928,0,1
"77382","Stanly",2021-06-11,137,7929,0,1
"77383","Stanly",2021-06-12,137,7929,0,0
"77384","Stanly",2021-06-13,137,7929,0,0
"77385","Stanly",2021-06-14,137,7931,0,2
"77386","Stanly",2021-06-15,137,7932,0,1
"77387","Stanly",2021-06-18,136,7933,0,0
"77388","Stanly",2021-06-19,136,7933,0,0
"77389","Stanly",2021-06-20,136,7933,0,0
"77390","Stanly",2021-06-21,136,7937,0,4
"77391","Stanly",2021-06-22,137,7937,1,0
"77392","Stanly",2021-06-23,137,7938,0,1
"77393","Stanly",2021-06-25,137,7938,0,1
"77394","Stanly",2021-06-26,137,7938,0,0
"77395","Stanly",2021-06-27,137,7938,0,0
"77396","Stanly",2021-06-29,138,7935,1,0
"77397","Stanly",2021-07-02,138,7933,0,2
"77398","Stanly",2021-07-03,138,7933,0,0
"77399","Stanly",2021-07-04,138,7933,0,0
"77400","Stanly",2021-07-05,138,7933,0,0
"77401","Stanly",2021-07-06,138,7946,0,13
"77402","Stanly",2021-07-07,138,7947,0,1
"77403","Stanly",2021-07-08,138,7947,0,0
"77404","Stanly",2021-07-09,138,7947,0,0
"77405","Stanly",2021-07-10,138,7947,0,0
"77406","Stanly",2021-07-11,138,7947,0,0
"77407","Stanly",2021-07-12,138,7957,0,10
"77408","Stanly",2021-07-13,138,7961,0,4
"77409","Stanly",2021-07-14,138,7965,0,4
"77410","Stanly",2021-07-15,138,7972,0,7
"77411","Stanly",2021-07-16,138,7976,0,4
"77412","Stanly",2021-07-17,138,7976,0,0
"77413","Stanly",2021-07-18,138,7976,0,0
"77414","Stanly",2021-07-19,138,7994,0,18
"77415","Stanly",2021-07-20,138,8000,0,6
"77416","Stanly",2021-07-21,138,8002,0,2
"77417","Stanly",2021-07-22,138,8010,0,8
"77418","Stanly",2021-07-23,138,8032,0,22
"77419","Stanly",2021-07-24,138,8032,0,0
"77420","Stanly",2021-07-25,138,8032,0,0
"77421","Stanly",2021-07-26,138,8072,0,40
"77422","Stanly",2021-07-27,138,8085,0,13
"77423","Stanly",2021-07-28,138,8102,0,17
"77424","Stanly",2021-07-29,138,8126,0,24
"77425","Stanly",2021-07-30,138,8147,0,21
"77426","Stanly",2021-07-31,138,8147,0,0
"77427","Stanly",2021-08-01,138,8147,0,0
"77428","Stanly",2021-08-02,138,8206,0,59
"77429","Stanly",2021-08-03,138,8233,0,27
"77430","Stanly",2021-08-04,138,8271,0,38
"77431","Stanly",2021-08-05,138,8307,0,36
"77432","Stanly",2021-08-06,138,8337,0,30
"77433","Stanly",2021-08-07,138,8337,0,0
"77434","Stanly",2021-08-08,138,8337,0,0
"77435","Stanly",2021-08-09,141,8437,3,100
"77436","Stanly",2021-08-10,141,8454,0,17
"77437","Stanly",2021-08-11,141,8492,0,38
"77438","Stanly",2021-08-12,141,8529,0,37
"77439","Stanly",2021-08-13,141,8579,0,50
"77440","Stanly",2021-08-14,141,8579,0,0
"77441","Stanly",2021-08-15,141,8579,0,0
"77442","Stanly",2021-08-16,142,8716,1,137
"77443","Stanly",2021-08-17,142,8738,0,22
"77444","Stanly",2021-08-18,142,8777,0,39
"77445","Stanly",2021-08-19,142,8810,0,33
"77446","Stanly",2021-08-20,142,8868,0,58
"77447","Stanly",2021-08-21,142,8868,0,0
"77448","Stanly",2021-08-22,142,8868,0,0
"77449","Stanly",2021-08-23,147,9004,5,136
"77450","Stanly",2021-08-24,147,9051,0,47
"77451","Stanly",2021-08-25,147,9107,0,56
"77452","Stanly",2021-08-26,147,9178,0,71
"77453","Stanly",2021-08-27,147,9231,0,53
"77454","Stanly",2021-08-28,147,9231,0,0
"77455","Stanly",2021-08-29,147,9231,0,0
"77456","Stanly",2021-08-30,150,9421,3,190
"77457","Stanly",2021-08-31,150,9450,0,29
"77458","Stanly",2021-09-01,150,9505,0,55
"77459","Stanly",2021-09-02,152,9556,2,51
"77460","Stanly",2021-09-03,152,9621,0,65
"77461","Stanly",2021-09-04,152,9621,0,0
"77462","Stanly",2021-09-05,152,9621,0,0
"77463","Stanly",2021-09-06,152,9621,0,0
"77464","Stanly",2021-09-07,152,9835,0,214
"77465","Stanly",2021-09-08,152,9871,0,36
"77466","Stanly",2021-09-09,152,9921,0,50
"77467","Stanly",2021-09-10,152,9953,0,32
"77468","Stanly",2021-09-11,152,9953,0,0
"77469","Stanly",2021-09-12,152,9953,0,0
"77470","Stanly",2021-09-13,153,10202,1,249
"77471","Stanly",2021-09-14,153,10251,0,49
"77472","Stanly",2021-09-15,153,10296,0,45
"77473","Stanly",2021-09-17,152,10437,0,66
"77474","Stanly",2021-09-18,152,10437,0,0
"77475","Stanly",2021-09-19,152,10437,0,0
"77476","Stanly",2021-09-20,162,10574,10,137
"77477","Stanly",2021-09-21,163,10631,1,57
"77478","Stanly",2021-09-22,163,10692,0,61
"77479","Stanly",2021-09-23,163,10740,0,48
"77480","Stanly",2021-09-24,163,10812,0,72
"77481","Stanly",2021-09-25,163,10812,0,0
"77482","Stanly",2021-09-26,163,10812,0,0
"77483","Stanly",2021-09-27,164,10913,1,101
"77484","Stanly",2021-09-28,164,10951,0,38
"77485","Stanly",2021-09-29,164,10987,0,36
"77486","Stanly",2021-09-30,164,11012,0,25
"77487","Stanly",2021-10-01,164,11041,0,29
"77488","Stanly",2021-10-02,164,11041,0,0
"77489","Stanly",2021-10-03,164,11041,0,0
"77490","Stanly",2021-10-04,164,11141,0,100
"77491","Stanly",2021-10-05,164,11163,0,22
"77492","Stanly",2021-10-06,173,11194,9,31
"77493","Stanly",2021-10-07,173,11229,0,35
"77494","Stanly",2021-10-08,173,11276,0,47
"77495","Stanly",2021-10-09,173,11276,0,0
"77496","Stanly",2021-10-10,173,11276,0,0
"77497","Stanly",2021-10-11,173,11346,0,70
"77498","Stanly",2021-10-12,173,11356,0,10
"77499","Stanly",2021-10-13,179,11375,6,19
"77500","Stanly",2021-10-14,179,11393,0,18
"77501","Stanly",2021-10-15,179,11421,0,28
"77502","Stanly",2021-10-16,179,11421,0,0
"77503","Stanly",2021-10-17,179,11421,0,0
"77504","Stanly",2021-10-18,179,11476,0,55
"77505","Stanly",2021-10-19,179,11488,0,12
"77506","Stanly",2021-10-20,180,11498,1,10
"77507","Stanly",2021-10-21,180,11531,0,33
"77508","Stanly",2021-10-22,184,11546,4,15
"77509","Stanly",2021-10-23,184,11546,0,0
"77510","Stanly",2021-10-24,184,11546,0,0
"77511","Stanly",2021-10-25,189,11586,5,40
"77512","Stanly",2021-10-26,191,11594,2,8
"77513","Stanly",2021-10-27,191,11601,0,7
"77514","Stanly",2021-10-28,191,11623,0,22
"77515","Stanly",2021-10-29,191,11652,0,29
"77516","Stanly",2021-10-30,191,11652,0,0
"77517","Stanly",2021-10-31,191,11652,0,0
"77518","Stanly",2021-11-01,191,11689,0,37
"77519","Stanly",2021-11-02,191,11706,0,17
"77520","Stanly",2021-11-03,191,11728,0,22
"77521","Stanly",2021-11-04,191,11742,0,14
"77522","Stanly",2021-11-05,191,11752,0,10
"77523","Stanly",2021-11-06,191,11752,0,0
"77524","Stanly",2021-11-07,191,11752,0,0
"77525","Stanly",2021-11-08,191,11797,0,45
"77526","Stanly",2021-11-09,191,11818,0,21
"77527","Stanly",2021-11-10,191,11832,0,14
"77528","Stanly",2021-11-11,191,11832,0,0
"77529","Stanly",2021-11-12,191,11875,0,43
"77530","Stanly",2021-11-13,191,11875,0,0
"77531","Stanly",2021-11-14,191,11875,0,0
"77532","Stanly",2021-11-15,191,11918,0,43
"77533","Stanly",2021-11-16,191,11932,0,14
"77534","Stanly",2021-11-17,191,11956,0,24
"77535","Stanly",2021-11-18,198,11992,7,36
"77536","Stanly",2021-11-19,198,12011,0,19
"77537","Stanly",2021-11-20,198,12011,0,0
"77538","Stanly",2021-11-21,198,12011,0,0
"77539","Stanly",2021-11-22,198,12068,0,57
"77540","Stanly",2021-11-23,198,12074,0,6
"77541","Stanly",2021-11-24,198,12088,0,14
"77542","Stanly",2021-11-25,198,12088,0,0
"77543","Stanly",2021-11-26,198,12088,0,0
"77544","Stanly",2021-11-27,198,12088,0,0
"77545","Stanly",2021-11-28,198,12088,0,0
"77546","Stanly",2021-11-29,198,12164,0,76
"77547","Stanly",2021-11-30,198,12176,0,12
"77548","Stanly",2021-12-01,198,12199,0,23
"77549","Stanly",2021-12-02,198,12233,0,34
"77550","Stanly",2021-12-03,198,12252,0,19
"77551","Stanly",2021-12-04,198,12252,0,0
"77552","Stanly",2021-12-05,198,12252,0,0
"77553","Stanly",2021-12-06,198,12326,0,74
"77554","Stanly",2021-12-07,201,12341,3,15
"77555","Stanly",2021-12-08,206,12376,5,35
"77556","Stanly",2021-12-09,206,12411,0,35
"77557","Stanly",2021-12-10,206,12455,0,44
"77558","Stanly",2021-12-11,206,12455,0,0
"77559","Stanly",2021-12-12,206,12455,0,0
"77560","Stanly",2021-12-13,206,12523,0,68
"77561","Stanly",2021-12-14,206,12548,0,25
"77562","Stanly",2021-12-15,206,12574,0,26
"77563","Stanly",2021-12-16,206,12607,0,33
"77564","Stanly",2021-12-17,206,12653,0,46
"77565","Stanly",2021-12-18,206,12653,0,0
"77566","Stanly",2021-12-19,206,12653,0,0
"77567","Stanly",2021-12-20,210,12728,4,75
"77568","Stanly",2021-12-21,211,12755,1,27
"77569","Stanly",2021-12-22,211,12775,0,20
"77570","Stanly",2021-12-23,211,12775,0,0
"77571","Stanly",2021-12-24,211,12775,0,0
"77572","Stanly",2021-12-25,211,12775,0,0
"77573","Stanly",2021-12-26,211,12775,0,0
"77574","Stanly",2021-12-27,211,12775,0,0
"77575","Stanly",2021-12-28,211,12932,0,157
"77576","Stanly",2021-12-29,212,12977,1,45
"77577","Stanly",2021-12-30,212,13057,0,80
"77578","Stanly",2021-12-31,212,13057,0,0
"77579","Stanly",2022-01-01,212,13057,0,0
"77580","Stanly",2022-01-02,212,13057,0,0
"77581","Stanly",2022-01-03,212,13341,0,284
"77582","Stanly",2022-01-04,213,13405,1,64
"77583","Stanly",2022-01-05,214,13611,1,206
"77584","Stanly",2022-01-06,215,13755,1,144
"77585","Stanly",2022-01-07,216,13921,1,166
"77586","Stanly",2022-01-08,216,13921,0,0
"77587","Stanly",2022-01-09,216,13921,0,0
"77588","Stanly",2022-01-10,216,14191,0,270
"77589","Stanly",2022-01-11,216,14302,0,111
"77590","Stanly",2022-01-12,216,14474,0,172
"77591","Stanly",2022-01-13,216,14824,0,350
"77592","Stanly",2022-01-14,216,15009,0,185
"77593","Stanly",2022-01-15,216,15009,0,0
"77594","Stanly",2022-01-16,216,15009,0,0
"77595","Stanly",2022-01-17,216,15009,0,0
"77596","Stanly",2022-01-18,222,15887,6,878
"77597","Stanly",2022-01-19,222,16049,0,162
"77598","Stanly",2022-01-20,222,16259,0,210
"77599","Stanly",2022-01-21,222,16504,0,245
"77600","Stanly",2022-01-22,222,16504,0,0
"77601","Stanly",2022-01-23,222,16504,0,0
"77602","Stanly",2022-01-24,222,17053,0,549
